Robot has been awakened!
Kenobi start position Row: 8, Column 8
Kenobi moved down to (5, 15) | Reward: -2.0 | Distance to food: 5
Kenobi moved down to (6, 15) | Reward: -2.0 | Distance to food: 6
Kenobi moved down to (7, 15) | Reward: -2.0 | Distance to food: 7
Kenobi moved down to (8, 15) | Reward: -2.0 | Distance to food: 8
WALL HI Kenobi crashed into the wall. Final score: 0
=== Episode 11 started ===
Kenobi moved left to (8, 7) | Reward: -2.0 | Distance to food: 11
Kenobi moved up to (7, 7) | Reward: 2.0 | Distance to food: 10
Kenobi moved right to (7, 8) | Reward: 2.0 | Distance to food: 9
Kenobi moved left to (7, 7) | Reward: -2.0 | Distance to food: 10
Kenobi moved up to (6, 7) | Reward: 2.0 | Distance to food: 9
Kenobi moved right to (6, 8) | Reward: 2.0 | Distance to food: 8
Kenobi moved left to (6, 7) | Reward: -2.0 | Distancfood: 9
Kenobi moved left to (6, 6) | Reward: -2.0 | Distance to food: 10
Kenobi moved up to (5, 6) | Reward: 2.0 | Distance to food: 9
Kenobi moved up to (4, 6) | Reward: -2.0 | Distance to food: 10
Kenobi moved right to (4, 7) | Reward: 2.0 | Distance to food: 9
Kenobi moved up to (3, 7) | Reward: -2.0 | Distance to food: 10
Kenobi moved left to (3, 6) | Reward: -2.0 | Distance to food: 11
Kenobi moved down to (4, 6) | Reward: 2.0 | Distance to food: 10
Kenobi moved right to (4, 7) | Reward: 2.0 | Distance to food: 9
Kenobi moved down to (5, 7) | Reward: 2.0 | Distance to food: 8
Kenobi moved down to (6, 7) | Reward: -2.0 | Distance to food: 9
Kenobi moved right to (6, 8) | Reward: 2.0 | Distance to food: 8
Kenobi moved up to (5, 8) | Reward: 2.0 | Distance to food: 7
Kenobi moved left to (5, 7) | Reward: -2.0 | Distance to food: 8
Kenobi moved left to (5, 6) | Reward: -2.0 | Distance to food: 9
Kenobi moved left to (5, 5) | Reward: -2.0 | Distance to food: 10
Kenobi moved right to (5, 6) | Reward: 2.0 | Distance to food: 9
Kenobi moved right to (5, 7) | Reward: 2.0 | Distance to food: 8
Kenobi moved right to (5, 8) | Reward: 2.0 | Distance to food: 7
Kenobi moved left to (5, 7) | Reward: -2.0 | Distance to food: 8
Kenobi moved down to (6, 7) | Reward: -2.0 | Distance to food: 9
Kenobi moved left to (6, 6) | Reward: -2.0 | Distance to food: 10
Kenobi moved right to (6, 7) | Reward: 2.0 | Distance to food: 9
Kenobi moved left to (6, 6) | Reward: -2.0 | Distance to food: 10
Kenobi moved right to (6, 7) | Reward2.0 | Distance to food: 9
Kenobi moved left to (6, 6) | Reward: -2.0 | Distance to food: 10
Kenobi moved left to (6, 5) | Reward: -2.0 | Distance to food: 11
Kenobi moved right to (6, 6) | Reward: 2.0 | Distance to food: 10
Kenobi moved down to (7, 6) | Reward: -2.0 | Distance to food: 11
Kenobi moved right to (7, 7) | Reward: 2.0 | Distance to food: 10
Kenobi moved up to (6, 7) | Reward: 2.0 | Distance to food: 9
Kenobi moved up to (5, 7) | Reward: 2.0 | Distance to food: 8
Kenobi moved up to (4, 7) | Rewad: -2.0 | Distance to food: 9
Kenobi moved right to (4, 8) | Reward: 2.0 | Distance to food: 8
Kenobi moved right to (4, 9) | Reward: 2.0 | Distance to food: 7
Kenobi moved up to (3, 9) | Reward: -2.0 | Distance to food: 8
Kenobi moved down to (4, 9) | Reward: 2.0 | Distance to food: 7
Kenobi moved left to (4, 8) | Reward: -2.0 | Distance to food: 8
Kenobi moved up to (3, 8) | Reward: -2.0 | Distance to food: 9
Kenobi moved right to (3, 9) | Reward: 2.0 | Distance to food: 8
Kenobi moved down to (4, 9) | Reward: 2.0 | Distance to food: 7
Kenobi moved left to (4, 8) | Reward: -2.0 | Distance to food: 8
Kenobi moved up to (3, 8) | Reward: -2.0 | Distance to food: 9
Kenobi moved down to (4, 8) | Reward: 2.0 | Distance to food: 8
Kenobi moved down to (5, 8) | Reward: 2.0 | Distance to food: 7
Kenobi moved left to (5, 7) | Reward: -2.0 | Distance to food: 8
Kenobi moved left to (5, 6) | Reward: -2.0 | Distance to food: 9
Kenobi moved down to (6, 6) | Reward: -2.0 | Distance to food: 10
Kenobi moved right to (6, 7) Reward: 2.0 | Distance to food: 9
Kenobi moved right to (6, 8) | Reward: 2.0 | Distance to food: 8
Kenobi moved up to (5, 8) | Reward: 2.0 | Distance to food: 7
Kenobi moved down to (6, 8) | Reward: -2.0 | Distance to food: 8
Kenobi moved right to (6, 9) | Reward: 2.0 | Distance to food: 7
Kenobi moved up to (5, 9) | Reward: 2.0 | Distance to food: 6
Kenobi moved left to (5, 8) | Reward: -2.0 | Distance to food: 7
Kenobi moved up to (4, 8) | Reward: -2.0 | Distance to food: 8
Kenobi moved right to (4, 9) | Reward: 2.0 | Distance to food: 7
Kenobi moved left to (4, 8) | Reward: -2.0 | Distance to food: 8
Kenobi moved left to (4, 7) | Reward: -2.0 | Distance to food: 9
Kenobi moved up to (3, 7) | Reward: -2.0 | Distance to food: 10
Kenobi moved down to (4, 7) | Reward: 2.0 | Distance to food: 9
Kenobi moved left to (4, 6) | Reward: -2.0 | Distance to food: 10
Kenobi moved left to (4, 5) | Reward: -2.0 | Distance to food: 11
Kenobi moved up to (3, 5) | Reward: -2.0 | Distance to food: 12
Kenobi moved left to (3 4) | Reward: -2.0 | Distance to food: 13
Kenobi moved left to (3, 3) | Reward: -2.0 | Distance to food: 14
Kenobi moved up to (2, 3) | Reward: -2.0 | Distance to food: 15
Kenobi moved right to (2, 4) | Reward: 2.0 | Distance to food: 14
Kenobi moved left to (2, 3) | Reward: -2.0 | Distance to food: 15
Kenobi moved up to (1, 3) | Reward: -2.0 | Distance to food: 16
Kenobi moved right to (1, 4) | Reward: 2.0 | Distance to food: 15
Kenobi moved left to (1, 3) | Reward: -2.0 | Distance to food: 16
Kenobi movedleft to (1, 2) | Reward: -2.0 | Distance to food: 17
Kenobi moved down to (2, 2) | Reward: 2.0 | Distance to food: 16
Kenobi moved right to (2, 3) | Reward: 2.0 | Distance to food: 15
Kenobi moved right to (2, 4) | Reward: 2.0 | Distance to food: 14
Kenobi moved up to (1, 4) | Reward: -2.0 | Distance to food: 15
Kenobi moved right to (1, 5) | Reward: 2.0 | Distance to food: 14
Kenobi moved up to (0, 5) | Reward: -2.0 | Distance to food: 15
WALL HIT! Kenobi crashed into the wall. Final score: 0
=== Episode 1ted ===
Kenobi moved right to (8, 9) | Reward: 2.0 | Distance to food: 6
Kenobi moved down to (9, 9) | Reward: -2.0 | Distance to food: 7
Kenobi moved down to (10, 9) | Reward: -2.0 | Distance to food: 8
Kenobi moved down to (11, 9) | Reward: -2.0 | Distance to food: 9
Kenobi moved up to (10, 9) | Reward: 2.0 | Distance to food: 8
Kenobi moved right to (10, 10) | Reward: 2.0 | Distance to food: 7
Kenobi moved down to (11, 10) | Reward: -2.0 | Distance to food: 8
Kenobi moved down to (12, 10) | Reward: -2.0 Distance to food: 9
Kenobi moved left to (12, 9) | Reward: -2.0 | Distance to food: 10
Kenobi moved left to (12, 8) | Reward: -2.0 | Distance to food: 11
Kenobi moved right to (12, 9) | Reward: 2.0 | Distance to food: 10
Kenobi moved up to (11, 9) | Reward: 2.0 | Distance to food: 9
Kenobi moved left to (11, 8) | Reward: -2.0 | Distance to food: 10
Kenobi moved up to (10, 8) | Reward: 2.0 | Distance to food: 9
Kenobi moved up to (9, 8) | Reward: 2.0 | Distance to food: 8
Kenobi moved left to (9, 7) | Reward -2.0 | Distance to food: 9
Kenobi moved right to (9, 8) | Reward: 2.0 | Distance to food: 8
Kenobi moved down to (10, 8) | Reward: -2.0 | Distance to food: 9
Kenobi moved up to (9, 8) | Reward: 2.0 | Distance to food: 8
Kenobi moved up to (8, 8) | Reward: 2.0 | Distance to food: 7
Kenobi moved left to (8, 7) | Reward: -2.0 | Distance to food: 8
Kenobi moved up to (7, 7) | Reward: 2.0 | Distance to food: 7
Kenobi moved left to (7, 6) | Reward: -2.0 | Distance to food: 8
Kenobi moved right to (7, 7) | Reward 2.0 | Distance to food: 7
Kenobi moved right to (7, 8) | Reward: 2.0 | Distance to food: 6
Kenobi moved right to (7, 9) | Reward: 2.0 | Distance to food: 5
Kenobi moved right to (7, 10) | Reward: 2.0 | Distance to food: 4
Kenobi moved up to (6, 10) | Reward: 2.0 | Distance to food: 3
Kenobi moved right to (6, 11) | Reward: 2.0 | Distance to food: 2
Kenobi moved left to (6, 10) | Reward: -2.0 | Distance to food: 3
Kenobi moved down to (7, 10) | Reward: -2.0 | Distance to food: 4
Kenobi moved left to (7, 9)  Reward: -2.0 | Distance to food: 5
Kenobi moved down to (8, 9) | Reward: -2.0 | Distance to food: 6
Kenobi moved left to (8, 8) | Reward: -2.0 | Distance to food: 7
Kenobi moved up to (7, 8) | Reward: 2.0 | Distance to food: 6
Kenobi moved right to (7, 9) | Reward: 2.0 | Distance to food: 5
Kenobi moved up to (6, 9) | Reward: 2.0 | Distance to food: 4
Kenobi moved up to (5, 9) | Reward: 2.0 | Distance to food: 3
Kenobi moved right to (5, 10) | Reward: 2.0 | Distance to food: 2
Kenobi moved left to (5, 9) | Reward: -2.0 | Distance to food: 3
Kenobi moved left to (5, 8) | Reward: -2.0 | Distance to food: 4
Kenobi moved left to (5, 7) | Reward: -2.0 | Distance to food: 5
Kenobi moved down to (6, 7) | Reward: -2.0 | Distance to food: 6
Kenobi moved left to (6, 6) | Reward: -2.0 | Distance to food: 7
Kenobi moved right to (6, 7) | Reward: 2.0 | Distance to food: 6
Kenobi moved up to (5, 7) | Reward: 2.0 | Distance to food: 5
Kenobi moved right to (5, 8) | Reward: 2.0 | Distance to food: 4
Kenobi moved left to (5,) | Reward: -2.0 | Distance to food: 5
Kenobi moved up to (4, 7) | Reward: -2.0 | Distance to food: 6
Kenobi moved right to (4, 8) | Reward: 2.0 | Distance to food: 5
Kenobi moved down to (5, 8) | Reward: 2.0 | Distance to food: 4
Kenobi moved left to (5, 7) | Reward: -2.0 | Distance to food: 5
Kenobi moved up to (4, 7) | Reward: -2.0 | Distance to food: 6
Kenobi moved down to (5, 7) | Reward: 2.0 | Distance to food: 5
Kenobi moved right to (5, 8) | Reward: 2.0 | Distance to food: 4
Kenobi moved up to (4, 8) | Reward: -2.0 | Distance to food: 5
Kenobi moved up to (3, 8) | Reward: -2.0 | Distance to food: 6
Kenobi moved left to (3, 7) | Reward: -2.0 | Distance to food: 7
Kenobi moved left to (3, 6) | Reward: -2.0 | Distance to food: 8
Kenobi moved down to (4, 6) | Reward: 2.0 | Distance to food: 7
Kenobi moved down to (5, 6) | Reward: 2.0 | Distance to food: 6
Kenobi moved down to (6, 6) | Reward: -2.0 | Distance to food: 7
Kenobi moved down to (7, 6) | Reward: -2.0 | Distance to food: 8
Kenobi moved down to (8, 6) | Reward: -2.0 | Distance to food: 9
Kenobi moved left to (8, 5) | Reward: -2.0 | Distance to food: 10
Kenobi moved up to (7, 5) | Reward: 2.0 | Distance to food: 9
Kenobi moved left to (7, 4) | Reward: -2.0 | Distance to food: 10
Kenobi moved up to (6, 4) | Reward: 2.0 | Distance to food: 9
Kenobi moved left to (6, 3) | Reward: -2.0 | Distance to food: 10
Kenobi moved up to (5, 3) | Reward: 2.0 | Distance to food: 9
Kenobi moved left to (5, 2) | Reward: -2.0 | Distance to food: 10
Kenobi moved down t (6, 2) | Reward: -2.0 | Distance to food: 11
Kenobi moved up to (5, 2) | Reward: 2.0 | Distance to food: 10
Kenobi moved left to (5, 1) | Reward: -2.0 | Distance to food: 11
Kenobi moved up to (4, 1) | Reward: -2.0 | Distance to food: 12
Kenobi moved right to (4, 2) | Reward: 2.0 | Distance to food: 11
Kenobi moved down to (5, 2) | Reward: 2.0 | Distance to food: 10
Kenobi moved left to (5, 1) | Reward: -2.0 | Distance to food: 11
Kenobi moved down to (6, 1) | Reward: -2.0 | Distance to food: 12
Kenobi moved down to (7, 1) | Reward: -2.0 | Distance to food: 13
Kenobi moved left to (7, 0) | Reward: -2.0 | Distance to food: 14
Kenobi moved up to (6, 0) | Reward: 2.0 | Distance to food: 13
Kenobi moved down to (7, 0) | Reward: -2.0 | Distance to food: 14
Kenobi moved right to (7, 1) | Reward: 2.0 | Distance to food: 13
Kenobi moved up to (6, 1) | Reward: 2.0 | Distance to food: 12
Kenobi moved left to (6, 0) | Reward: -2.0 | Distance to food: 13
Kenobi moved down to (7, 0) | Reward: -2.0 | Distance to food: 14
enobi moved down to (8, 0) | Reward: -2.0 | Distance to food: 15
Kenobi moved up to (7, 0) | Reward: 2.0 | Distance to food: 14
Kenobi moved up to (6, 0) | Reward: 2.0 | Distance to food: 13
Kenobi moved right to (6, 1) | Reward: 2.0 | Distance to food: 12
Kenobi moved left to (6, 0) | Reward: -2.0 | Distance to food: 13
Kenobi moved right to (6, 1) | Reward: 2.0 | Distance to food: 12
Kenobi moved left to (6, 0) | Reward: -2.0 | Distance to food: 13
Kenobi moved up to (5, 0) | Reward: 2.0 | Distance to foo: 12
WALL HIT! Kenobi crashed into the wall. Final score: 0
=== Episode 13 started ===
Kenobi moved down to (9, 8) | Reward: -2.0 | Distance to food: 9
Kenobi moved up to (8, 8) | Reward: 2.0 | Distance to food: 8
Kenobi moved down to (9, 8) | Reward: -2.0 | Distance to food: 9
Kenobi moved right to (9, 9) | Reward: -2.0 | Distance to food: 10
Kenobi moved down to (10, 9) | Reward: -2.0 | Distance to food: 11
Kenobi moved right to (10, 10) | Reward: -2.0 | Distance to food: 12
Kenobi moved right to (10, 11) Reward: -2.0 | Distance to food: 13
Kenobi moved right to (10, 12) | Reward: -2.0 | Distance to food: 14
Kenobi moved right to (10, 13) | Reward: -2.0 | Distance to food: 15
Kenobi moved left to (10, 12) | Reward: 2.0 | Distance to food: 14
Kenobi moved right to (10, 13) | Reward: -2.0 | Distance to food: 15
Kenobi moved right to (10, 14) | Reward: -2.0 | Distance to food: 16
Kenobi moved up to (9, 14) | Reward: 2.0 | Distance to food: 15
Kenobi moved right to (9, 15) | Reward: -2.0 | Distance to food: 16
nobi moved up to (8, 15) | Reward: 2.0 | Distance to food: 15
Kenobi moved left to (8, 14) | Reward: 2.0 | Distance to food: 14
Kenobi moved left to (8, 13) | Reward: 2.0 | Distance to food: 13
Kenobi moved right to (8, 14) | Reward: -2.0 | Distance to food: 14
Kenobi moved up to (7, 14) | Reward: 2.0 | Distance to food: 13
Kenobi moved up to (6, 14) | Reward: 2.0 | Distance to food: 12
